,UOK262,UOK262pFH,delta
R_RE3272N,0.0,0.0,0.0
R_RE3273C,-0.000977284846943,-0.00145682277281,-0.000479537925862
R_RE3301C,-0.00459890977455,-0.00685552069143,-0.00225661091688
R_RE3326M,0.0,0.0,0.0
R_RE3346C,0.0,0.0,0.0
R_RE3346M,0.0,0.0,0.0
R_RE3347C,0.000402413728176,0.0,0.000402413728176
R_RE3381C,0.0,0.0,0.0
R_RE3421R,0.0,0.0,0.0
R_RE3524R,0.0,0.0,0.0
R_RE3624M,0.0,0.0,0.0
R_RE3626M,0.0,0.0,0.0
R_RE3629C,0.0,0.0,0.0
R_RE3630C,0.0,0.0,0.0
R_RETFA,0.0,0.0,0.0
R_RETFAt,0.0,0.0,0.0
R_RETH,0.0,0.0,0.0
R_RETH1,0.0,0.0,0.0
R_RETH2,0.0,0.0,0.0
R_RETHe,0.0,0.0,0.0
R_RETI1,0.0,0.0,0.0
R_RETI2,0.0,0.0,0.0
R_RETNt,0.0,0.0,0.0
R_RETt,0.0,0.0,0.0
R_RIBFLVt3,0.0,0.0,0.0
R_RIBFLVte,0.0,0.0,0.0
R_RIBt,0.0,0.0,0.0
R_RIBt2,0.0,0.0,0.0
R_RNDR1,0.000260037261828,0.000387633355816,-0.000127596093988
R_RNDR2,0.0,0.0,0.0
R_RNDR3,0.0,0.0,0.0
R_RNDR4,0.000258222543775,0.000384928184858,-0.000126705641083
R_RNMK,0.0,0.0,0.0
R_RPE,-0.0361771214481,-0.0375725224495,-0.00139540100147
R_RPI,-0.0361771214481,-0.0375725224495,-0.00139540100147
R_RSVATPtu,0.0,0.0,0.0
R_RSVGLUChc,0.0,0.0,0.0
R_RSVLAChv,0.0,0.0,0.0
R_RSVLACitr,0.0,0.0,0.0
R_RSVSPONhc,0.0,0.0,0.0
R_RSVhc,0.0,0.0,0.0
R_RSVitr,0.0,0.0,0.0
R_RSVtev,0.0,0.0,0.0
R_RSVtu,0.0,0.0,0.0
R_RTOTALCRNCPT1,0.0,0.0,0.0
R_RTOTALCRNCPT2,0.0,0.0,0.0
R_RTOTALCRNt,0.0,0.0,0.0
R_RTOTALFATPc,0.0,0.0,0.0
R_RTOTALt,0.0,0.0,0.0
R_R_group_phosphotase_3,0.0,0.0,0.0
R_Rtotaltl,0.0,0.0,0.0
R_S23T2g,0.0,0.0,0.0
R_S23T3g,0.0,0.0,0.0
R_S23T4g,0.0,0.0,0.0
R_S26Tg,0.0,0.0,0.0
R_S2L2FN2M2MASNt,0.0,0.0,0.0
R_S2L2FN2M2MASNtly,0.0,0.0,0.0
R_S2L2N2M2MASNtly,0.0,0.0,0.0
R_S6T10g,0.0,0.0,0.0
R_S6T11g,0.0,0.0,0.0
R_S6T12g,0.0,0.0,0.0
R_S6T13g,0.0,0.0,0.0
R_S6T14g,0.0,0.0,0.0
R_S6T15g,0.0,0.0,0.0
R_S6T16g,0.0,0.0,0.0
R_S6T17g,0.0,0.0,0.0
R_S6T18g,0.0,0.0,0.0
R_S6T1g,0.0,0.0,0.0
R_S6T2g,0.0,0.0,0.0
R_S6T3g,0.0,0.0,0.0
R_S6T4g,0.0,0.0,0.0
R_S6T5g,0.0,0.0,0.0
R_S6T6g,0.0,0.0,0.0
R_S6T7g,0.0,0.0,0.0
R_S6T8g,0.0,0.0,0.0
R_S6T9g,0.0,0.0,0.0
R_S6TASE10ly,0.0,0.0,0.0
R_S6TASE11ly,0.0,0.0,0.0
R_S6TASE12ly,0.0,0.0,0.0
R_S6TASE13ly,0.0,0.0,0.0
R_S6TASE14ly,0.0,0.0,0.0
R_S6TASE15ly,0.0,0.0,0.0
R_S6TASE16ly,0.0,0.0,0.0
R_S6TASE17ly,0.0,0.0,0.0
R_S6TASE18ly,0.0,0.0,0.0
R_S6TASE19ly,0.0,0.0,0.0
R_S6TASE20ly,0.0,0.0,0.0
R_S6TASE21ly,0.0,0.0,0.0
R_S6TASE22ly,0.0,0.0,0.0
R_S6TASE23ly,0.0,0.0,0.0
R_S6TASE24ly,0.0,0.0,0.0
R_S6TASE25ly,0.0,0.0,0.0
R_S6TASE26ly,0.0,0.0,0.0
R_SACCD3m,0.0883205140635,0.0825895785245,0.00573093553905
R_SACCD4m,0.0,0.0,0.0
R_SADT,0.0,0.0,0.0
R_SALMCOM2,0.0,0.0,0.0
R_SAMHISTA,0.0,0.0,0.0
R_SARCStm,0.106176921643,0.110932749525,-0.00475582788162
R_SARDHm,0.111692990038,0.110932749525,0.000760240512621
R_SBCOAACOTx,0.0,0.0,0.0
R_SBPP1er,0.0,0.0,0.0
R_SBPP3er,0.0,0.0,0.0
R_SBTD_D2,0.0,0.0,0.0
R_SBTR,0.0,0.0,0.0
R_SCP21cx,0.0,0.0,0.0
R_SCP21x,0.0,0.0,0.0
R_SCP22x,0.0,0.0,0.0
R_SCP2x,0.0,0.0,0.0
R_SCPx,0.0,0.0,0.0
R_SEBACACT,0.0,0.0,0.0
R_SEBACIDTD,0.0,0.0,0.0
R_SEBCOACROT,0.0,0.0,0.0
R_SEBCOAPET,0.0,0.0,0.0
R_SERALANaEx,0.0,0.0,0.0
R_SERASNNaEx,0.0,0.0,0.0
R_SERATB0tc,0.0,0.0,0.0
R_SERB0AT3tc,0.0,0.0,0.0
R_SERCYSNaEx,0.0,0.0,0.0
R_SERDGLNexR,0.0,0.0,0.0
R_SERDGLYexR,0.0,0.0,0.0
R_SERGLNNaEx,0.0,0.0,0.0
R_SERGLNexR,0.0,0.0,0.0
R_SERGLYexR,0.0,0.0,0.0
R_SERHL,0.0,0.0,0.0
R_SERLYSNaex,0.0,0.0,0.0
R_SERPT,0.000344914781182,0.000514158906151,-0.00016924412497
R_SERTHRNaEx,0.0,0.0,0.0
R_SERt4,0.0,0.0,0.0
R_SERtN1,0.0566897279461,0.0,0.0566897279461
R_SERtp,0.0,0.0,0.0
R_SFCYSc,0.0,0.0,0.0
R_SFCYSe,0.0,0.0,0.0
R_SFGTH,0.00551606839424,0.0,0.00551606839424
R_SGALSIDEtg,0.0,0.0,0.0
R_SGALSIDEtl,0.0,0.0,0.0
R_SGPL12r,0.0,0.0,0.0
R_SIAASE2ly,0.0,0.0,0.0
R_SIAASE3ly,0.0,0.0,0.0
R_SIAASE4ly,0.0,0.0,0.0
R_SIAASEly,0.0,0.0,0.0
R_SIAT9g,0.0,0.0,0.0
R_SLCBK1,0.0,0.0,0.0
R_SLDt,0.0,0.0,0.0
R_SLDx,0.0,0.0,0.0
R_SMPD3g,0.0,0.0,0.0
R_SMPD3l,0.0,0.0,0.0
R_SMPD4,0.0,0.0,0.0
R_SMS,0.000344914781182,0.000514158906151,-0.00016924412497
R_SMVACIDATPteb,0.0,0.0,0.0
R_SMVACIDhep,0.0,0.0,0.0
R_SMVACIDitr,0.0,0.0,0.0
R_SMVACIDtev,0.0,0.0,0.0
R_SMVGLUCLAChep,0.0,0.0,0.0
R_SMVGLUChep,0.0,0.0,0.0
R_SMVHYDROhep,0.0,0.0,0.0
R_SMVLAChep,0.0,0.0,0.0
R_SMVitr,0.0,0.0,0.0
R_SMVthep,0.0,0.0,0.0
R_SMVtu,0.0,0.0,0.0
R_SMVtv,0.0,0.0,0.0
R_SO4CLtex2,0.0,0.0,0.0
R_SO4HCOtex,0.0,0.0,0.0
R_SO4OXAtex2,0.0,0.0,0.0
R_SO4t4_2,-0.29606302836,-0.294131219819,0.00193180854094
R_SO4tl,0.0,0.0,0.0
R_SOAT12,0.0,0.0,0.0
R_SPC_HSt,0.0,0.0,0.0
R_SPH1Pte,0.0,0.0,0.0
R_SPH1Ptr,0.0,0.0,0.0
R_SPHGNtr,0.0,0.0,0.0
R_SPHINGStl,0.0,0.0,0.0
R_SPHINGStr,0.0,0.0,0.0
R_SPHK21c,0.0,0.0,0.0
R_SPHMDAc,0.0,0.0,0.0
R_SPHMYLNtg,0.0,0.0,0.0
R_SPHMYLNtl,0.0,0.0,0.0
R_SPHS1Pte,0.0,0.0,0.0
R_SPHS1Ptr,0.0,0.0,0.0
R_SPMDOX,0.0,0.0,0.0
R_SPMS,0.0,0.0,0.0
R_SPMTDe,0.0,0.0,0.0
R_SPRMS,0.0,0.0,0.0
R_SPRMTDe,0.0,0.0,0.0
R_SPTix,0.0,0.0,0.0
R_SQLEr,0.000402413728176,0.000599871659865,-0.000197457931689
R_SQLSr,0.000402413728176,0.000599871659865,-0.000197457931689
R_SR5AR2r,0.0,0.0,0.0
R_SR5ARr,0.0,0.0,0.0
R_SRTNENT4tc,0.0,0.0,0.0
R_SRTNt6_2_r,0.0,0.0,0.0
R_SRTNtu,0.0,0.0,0.0
R_ST3GAL21g,0.0,0.0,0.0
R_ST3GAL22g,0.0,0.0,0.0
R_ST3GAL61g,0.0,0.0,0.0
R_ST6GALNAC31,0.0,0.0,0.0
R_ST8SIA53g,0.0,0.0,0.0
R_STACMPhc,0.0,,
R_STCOATxc,0.0,0.0,0.0
R_STRDNCCOAtxc,0.0,0.0,0.0
R_STRDNCCPT1,0.0,0.0,0.0
R_STRDNCCPT2,0.0,0.0,0.0
R_STRDNCCRNt,0.0,0.0,0.0
R_STRDNCt,0.0,0.0,0.0
R_STS1,0.0,0.0,0.0
R_STS2,0.0,0.0,0.0
R_SUBEACTD,0.0,0.0,0.0
R_SUBERCACT,0.0,0.0,0.0
R_SUBERCROT,0.0,0.0,0.0
R_SUBERICACT,0.0,0.0,0.0
R_SUCCACT,0.0,0.0,0.0
R_SUCCCROT,0.0,0.0,0.0
R_SUCCOAPET,0.0,0.0,0.0
R_SUCCTD,0.0,0.0,0.0
R_SUCCt2m,0.0,0.0,0.0
R_SUCCt4_2,-0.0145647471408,0.000345297825126,0.0142194493157
R_SUCD1m,-0.147550921832,2.66621718438,-2.51866626254
R_SUCOAS1m,0.0,-0.474520007111,-0.474520007111
R_SUCOASm,0.132986174691,-2.19135187944,-2.05836570475
R_SULFOX,0.0,0.0,0.0
R_Ser_Thrtg,0.0,0.0,0.0
R_T4HCINNMFM,0.0,0.0,0.0
R_TACRDtsc,0.0,0.0,0.0
R_TACRtu,0.0,0.0,0.0
R_TAGHSTDe,0.0,0.0,0.0
R_TALA,0.0,0.0,0.0
R_TAUBETAtc,0.0,0.0,0.0
R_TAUPAT1c,0.0,0.0,0.0
R_TAURCHAe,0.0,0.0,0.0
R_TAURt4_2_r,0.0,0.0,0.0
R_TAURtcx,0.0,0.0,0.0
R_TCHOLABCtc,0.0,0.0,0.0
R_TCHOLAt,0.0,0.0,0.0
R_TCHOLAt2,0.0,0.0,0.0
R_TCHOLAt3,0.0,0.0,0.0
R_TCHOLAte,0.0,0.0,0.0
R_TCHOLAtx,0.0,0.0,0.0
R_TDCHOLAte,0.0,0.0,0.0
R_TDCHOLAtx,0.0,0.0,0.0
R_TDP,0.0,0.0,0.0
R_TDPm,0.0,0.0,0.0
R_THBPT4ACAMDASE,0.0,0.0,0.0
R_THCHOLSTOICtm,0.0,0.0,0.0
R_THD1m,0.0,0.0,0.0
R_THFt2,0.0,0.0,0.0
R_THFtl,0.0,0.0,0.0
R_THFtm,0.530148462206,-0.00382166750265,0.526326794704
R_THMATPe,0.0,0.0,0.0
R_THMDt2r,0.0,0.0,0.0
R_THMDt4,0.0,0.0,0.0
R_THMDt5le,0.0,0.0,0.0
R_THMMPt4,0.0,0.0,0.0
R_THMMPtm,0.0,0.0,0.0
R_THMP,0.0,0.0,0.0
R_THMPPtm,0.0,0.0,0.0
R_THMTP,0.0,0.0,0.0
R_THMTPt,0.0,0.0,0.0
R_THMt3,0.0,0.0,0.0
R_THP2Ctp,0.0,0.0,0.0
R_THRALANaEx,0.0,0.0,0.0
R_THRASNNaEx,0.0,0.0,0.0
R_THRATB0tc,0.0,0.0,0.0
R_THRCYSNaEx,0.0,0.0,0.0
R_THRD_L,0.0938321283926,0.0908056531874,0.00302647520512
R_THRGLNNaEx,0.0,0.0,0.0
R_THRGLNexR,0.0,0.0,0.0
R_THRGLYexR,0.0,0.010152093956,-0.010152093956
R_THRPHELAT2tc,0.0,0.0,0.0
R_THRSERNaEx,0.0,0.0,0.0
R_THRt4,0.0,0.0,0.0
R_THYMDt1,0.0,0.0,0.0
R_THYMDtm,0.0,0.0,0.0
R_THYMt,0.0,0.0,0.0
R_THYOXt,0.0,0.0,0.0
R_THYOXt2,0.0,0.0,0.0
R_TKT1,0.031681492801,0.0308709612705,0.000810531530519
R_TKT2,0.031681492801,0.0308709612705,0.000810531530519
R_TLACFVShc,0.0,0.0,0.0
R_TMDK1,0.0,0.0,0.0
R_TMDK1m,0.0,0.0,0.0
R_TMDOATPtsc,0.0,0.0,0.0
R_TMDOATtev,0.0,0.0,0.0
R_TMDOATthc,0.0,0.0,0.0
R_TMDPK,0.0,0.0,0.0
R_TMDPP,0.0,0.0,0.0
R_TMDPPK,0.0,0.0,0.0
R_TMDS,0.000258222543775,0.000384928184858,-0.000126705641083
R_TMDtd,0.0,0.0,0.0
R_TMNDNCCOAtx,0.0,0.0,0.0
R_TMNDNCCPT1,0.0,0.0,0.0
R_TMNDNCCPT2,0.0,0.0,0.0
R_TMNDNCCRNt,0.0,0.0,0.0
R_TMNDNCt,0.0,0.0,0.0
R_TPI,1.40043353073,0.369440275071,1.03099325566
R_TRDR,0.000899745100585,0.00134123552243,-0.000441490421844
R_TRDR2,0.0,0.0,0.0
R_TRDR3,0.0,0.0,0.0
R_TRIODTHYt,0.0,0.0,0.0
R_TRIODTHYt2,0.0,0.0,0.0
R_TRIOK,0.0,0.0223012314679,-0.0223012314679
R_TRIPVSteb,0.0,0.0,0.0
R_TRIPVStev,0.0,0.0,0.0
R_TRPATB0tc,0.0,0.0,0.0
R_TRPB0AT3tc,0.0,0.0,0.0
R_TRPHYDRO2,0.0,0.0,0.0
R_TRPO2,0.00973753653904,0.00960874994823,0.000128786590807
R_TRPt,0.0,0.0,0.0
R_TRPt4,0.0,0.0,0.0
R_TSTSTERONEGLCte,0.0,0.0,0.0
R_TSTSTERONEGLCtr,0.0,0.0,0.0
R_TSTSTERONEt,1.36106403925e-12,0.0,1.36106403925e-12
R_TSTSTERONEtr,-1.36106403925e-12,0.0,1.36106403925e-12
R_TTDCAFATPtc,0.0,0.0,0.0
R_TTDCAtr,0.0,0.0,0.0
R_TTDCPT1,0.0,0.0,0.0
R_TTDCPT2,0.0,0.0,0.0
R_TTDCRNt,0.0,0.0,0.0
R_TXA2te,0.0,0.0,0.0
R_TXA2tr,0.0,0.0,0.0
R_TXASr,0.0,0.0,0.0
R_TYMSFt,0.0,0.0,0.0
R_TYMSULT,0.0,0.0,0.0
R_TYR3MO2,0.0,0.0,0.0
R_TYRATB0tc,0.0,0.0,0.0
R_TYRB0AT3tc,0.0,0.0,0.0
R_TYRCBOX,0.0,0.0,0.0
R_TYRDOPO,0.0,0.0,0.0
R_TYROXDAc,0.0,0.0,0.0
R_TYRPHELAT2tc,0.0,0.0,0.0
R_TYRTA,0.191732381254,0.187675593965,0.00405678728925
R_TYRTAm,0.0,0.0,0.0
R_TYRt,0.1,0.0980324410491,0.00196755895091
R_TYRt4,0.0,0.0,0.0
R_UAG2EMAi,0.0,0.0,0.0
R_UAG4E,0.0,0.0,0.0
R_UAGDP,0.0,0.0,0.0
R_UDPACGALtl,0.0,0.0,0.0
R_UDPDOLPT_U,0.0,0.0,0.0
R_UDPG1P,0.0,0.0,0.0
R_UDPG4E,0.0,0.0,0.0
R_UDPGALtg,0.0,0.0,0.0
R_UDPGD,0.0,0.0,0.0
R_UDPGLCAter,0.0,0.0,0.0
R_UDPGLCter,0.0,0.0,0.0
R_UDPGNP,0.0,0.0,0.0
R_UDPGP,0.0,0.0,0.0
R_UDPtl,0.0,0.0,0.0
R_UGALGTg,0.0,0.0,0.0
R_UGALNACtg,0.0,0.0,0.0
R_UGCG,0.0,0.0,0.0
R_UGLCNACtg,0.0,0.0,0.0
R_UGLT,0.0,0.0,0.0
R_UGT1A10r,0.0,0.0,0.0
R_UGT1A1r,0.0,0.0,0.0
R_UGT1A2r,0.0,0.0,0.0
R_UGT1A3r,0.0,0.0,0.0
R_UGT1A4r,0.0,0.0,0.0
R_UGT1A6r,0.0,0.0,0.0
R_UGT1A9r,0.0,0.0,0.0
R_UMPK,0.0,0.0,0.0
R_UMPK2,0.0,0.0,0.0
R_UMPK2n,0.0,0.0,0.0
R_UMPK3,0.0,0.00338190475758,-0.00338190475758
R_UMPK3n,0.0,0.0,0.0
R_UMPK4,0.00226869344376,0.0,0.00226869344376
R_UMPK4n,0.0,0.0,0.0
R_UMPK5,0.0,0.0,0.0
R_UMPK5n,0.0,0.0,0.0
R_UMPK6,0.0,0.0,0.0
R_UMPK6n,0.0,0.0,0.0
R_UMPK7,0.0,0.0,0.0
R_UMPK7n,0.0,0.0,0.0
R_UMPKn,0.0,0.0,0.0
R_UMPtr,0.0,0.0,0.0
R_UNK2,0.0,0.0,0.0
R_UNK3,0.0,0.0,0.0
R_UPP3S,0.0,0.0,0.0
R_UPPDC1,0.0,0.0,0.0
R_UPPN,0.0,0.0,0.0
R_URATEt,0.0,0.0,0.0
R_URATEtx,0.0,0.0,0.0
R_URAt,0.0,0.0,0.0
R_URCN,0.0975065379453,0.0962830362961,0.00122350164917
R_UREAt,0.0,-0.98943630741,-0.98943630741
R_UREAt5,-0.992913526004,0.0,0.992913526004
R_UREAtm,-0.992913526004,-0.761670136082,0.231243389923
R_URIDK2m,-0.000258222543775,-0.000384928184858,-0.000126705641083
R_URIK1,0.0,0.0,0.0
R_URIt,0.0,0.0,0.0
R_URIt2r,0.0,0.0,0.0
R_URIt4,0.0,0.0,0.0
R_URIt5le,0.0,0.0,0.0
R_UROLACer,0.0,0.0,0.0
R_Uritn,0.0,0.0,0.0
R_VACCCPT1,0.0,0.0,0.0
R_VACCCPT2,0.0,0.0,0.0
R_VACCCRNt,0.0,0.0,0.0
R_VACCt,0.0,0.0,0.0
R_VALATB0tc,0.0,0.0,0.0
R_VALB0AT2tc,0.0,0.0,0.0
R_VALB0AT3tc,0.0,0.0,0.0
R_VALLAT1tc,0.0,0.0,0.0
R_VALPHELAT2tc,0.0,0.0,0.0
R_VALTA,0.0,0.0,0.0
R_VALTAm,0.0930446985593,0.0896318442241,0.00341285433521
R_VALt5m,0.0930446985593,0.0896318442241,0.00341285433521
R_VALtec,0.1,0.1,0.0
R_VD3,0.0,0.0,0.0
R_VITD3t,0.0,0.0,0.0
R_VITEtl,0.0,0.0,0.0
R_VITKtl,0.0,0.0,0.0
R_VLCS2p,0.0,0.0,0.0
R_VLCS2r,0.0,0.0,0.0
R_VLCSp,0.0,0.0,0.0
R_VLCSr,0.0,0.0,0.0
R_WHDDCAte,0.0,0.0,0.0
R_WHHDCAte,0.0,0.0,0.0
R_XANDp,0.0,0.0,0.0
R_XANtx,0.0,0.0,0.0
R_XAO2x,0.0,0.0,0.0
R_XAOx,0.0,0.0,0.0
R_XOL27OHtm,0.0,0.0,0.0
R_XOL7AH2tm,0.0,0.0,0.0
R_XOL7AONEtr,0.0,0.0,0.0
R_XOLDIOLONEt,0.0,0.0,0.0
R_XOLEST2HSTDle,0.0,0.0,0.0
R_XOLTRI24tc,0.0,0.0,0.0
R_XOLTRI24te,0.0,0.0,0.0
R_XOLTRI25tc,0.0,0.0,0.0
R_XOLTRI25te,0.0,0.0,0.0
R_XOLTRI27tc,0.0,0.0,0.0
R_XOLTRI27te,0.0,0.0,0.0
R_XOLTRIOLtm,0.0,0.0,0.0
R_XYLK,0.09954010705,0.0993144449905,0.000225662059572
R_XYLTD_Dr,0.09954010705,0.0993144449905,0.000225662059572
R_XYLTt,0.0,0.0,0.0
R_XYLUR,0.0,0.0993144449905,-0.0993144449905
R_biomass_DNA,0.000276152747143,0.000411656450081,-0.000135503702938
R_biomass_RNA,0.00114406138102,0.00170543386462,-0.000561372483601
R_biomass_carbohydrate,0.00140048893194,0.00208768628255,-0.000687197350615
R_biomass_lipid,0.00191334403378,0.00285219111842,-0.000938847084642
R_biomass_other,0.00106516059612,0.00158781773603,-0.000522657139904
R_biomass_protein,0.0139259885345,0.020759246697,-0.00683325816245
R_biomass_reaction,0.0197251962245,0.0294040321487,-0.00967883592415
R_dcmpt,0.0,0.0,0.0
R_fumt,-0.0477276749247,,
R_glyc3pte,0.0,0.0,0.0
R_q10h2tc,0.0,0.0,0.0
R_q10tm,0.0,0.0,0.0
R_r0002,0.0,0.0,0.0
R_r0009,0.0,0.0,0.0
R_r0010,0.0,0.0,0.0
R_r0016,0.0,0.0,0.0
R_r0021,-0.1,0.0,0.1
R_r0022,0.0,0.0,0.0
R_r0024,0.0,0.0,0.0
R_r0027,0.0,-0.1,-0.1
R_r0028,0.0,0.0,0.0
R_r0033,0.0,0.0,0.0
R_r0034,0.0,0.0,0.0
R_r0047,0.0,0.0,0.0
R_r0051,0.0,0.0,0.0
R_r0055,0.0,0.0,0.0
R_r0062,0.0,0.0,0.0
R_r0068,0.0,0.0,0.0
R_r0074,0.962983732412,0.965741968821,-0.002758236409
R_r0081,0.0,0.0170424206409,-0.0170424206409
R_r0082,0.0,0.0,0.0
R_r0083,0.0,0.0,0.0
R_r0084,0.0,0.0,0.0
R_r0085,0.0,0.0,0.0
R_r0086,0.0,0.0,0.0
R_r0097,0.0,0.0,0.0
R_r0113,0.0,0.0,0.0
R_r0119,0.0,0.0,0.0
R_r0120,0.0,0.0,0.0
R_r0121,0.0,0.0,0.0
R_r0122,0.216555106965,0.0,0.216555106965
R_r0127,0.0,0.0,0.0
R_r0129,0.0,0.0,0.0
R_r0130,0.0,0.0,0.0
R_r0142,0.0,0.0,0.0
R_r0153,0.0,0.0,0.0
R_r0156,0.0,0.0,0.0
R_r0157,0.0,0.0,0.0
R_r0160,0.0,0.0223012314679,-0.0223012314679
R_r0163,0.0,0.0,0.0
R_r0165,1.40796271703,0.353174855246,1.05478786179
R_r0166,0.0,0.0,0.0
R_r0170,0.0,0.0,0.0
R_r0173,0.0,0.0,0.0
R_r0178,0.0,0.0,0.0
R_r0179,0.0,0.0,0.0
R_r0186,0.0,0.00331587541197,-0.00331587541197
R_r0191,1.37427075333,0.346795973915,1.02747477942
R_r0193,-0.29606302836,-0.294131219819,0.00193180854094
R_r0196,0.0,0.0,0.0
R_r0205,0.0,0.0,0.0
R_r0208,0.0,0.0,0.0
R_r0210,0.0,0.0,0.0
R_r0220,0.0,0.0,0.0
R_r0221,0.0,0.0,0.0
R_r0224,0.000258222543775,0.0,0.000258222543775
R_r0226,0.0,0.0,0.0
R_r0236,0.0,0.0,0.0
R_r0239,0.0,0.0,0.0
R_r0245,0.0,0.0,0.0
R_r0246,0.0,0.0,0.0
R_r0249,0.0,0.0,0.0
R_r0267,1.28129579909,0.0,1.28129579909
R_r0268,-1.28129579909,0.0,1.28129579909
R_r0280,0.000260037261828,0.000387633355816,-0.000127596093988
R_r0281,0.0,0.0,0.0
R_r0283,0.0,0.0,0.0
R_r0287,0.0,0.0,0.0
R_r0295,0.0,0.114754417028,-0.114754417028
R_r0301,0.0,0.0,0.0
R_r0309,0.0,0.0,0.0
R_r0310,0.0,0.0,0.0
R_r0311,0.0,0.0,0.0
R_r0317,0.0,0.0,0.0
R_r0318,0.0,0.0,0.0
R_r0319,0.0,0.0,0.0
R_r0321,0.0,0.0,0.0
R_r0330,0.0,0.0,0.0
R_r0331,0.0,0.0,0.0
R_r0339,0.0,0.0,0.0
R_r0340,0.0,0.0,0.0
R_r0345,0.0,0.0,0.0
R_r0354,0.0,0.0,0.0
R_r0355,0.0,0.0,0.0
R_r0357,0.0,0.0,0.0
R_r0358,0.0,0.0,0.0
R_r0360,0.0,0.0,0.0
R_r0361,0.0,0.0,0.0
R_r0365,2.65930561433,0.277894342671,2.38141127166
R_r0377,0.0,0.0,0.0
R_r0380,0.0,0.0,0.0
R_r0381,0.0,0.0,0.0
R_r0383,0.0,0.0,0.0
R_r0384,0.0,0.0,0.0
R_r0385,0.0,0.0,0.0
R_r0386,0.0,0.0,0.0
R_r0389,0.0,0.0,0.0
R_r0390,0.0,0.0,0.0
R_r0391,0.00540328355138,0.00805458771842,-0.00265130416704
R_r0392,0.0,-0.0223012314679,-0.0223012314679
R_r0393,0.0,0.0,0.0
R_r0394,0.0,0.0,0.0
R_r0395,0.0,0.0,0.0
R_r0398,0.0,0.0923705357784,-0.0923705357784
R_r0399,0.0948819033356,0.0923705357784,0.00251136755724
R_r0400,0.0,0.0,0.0
R_r0403,0.0,0.0,0.0
R_r0407,0.031681492801,0.0308709612705,0.000810531530519
R_r0408,0.0,0.0308709612705,-0.0308709612705
R_r0409,0.031681492801,0.0,0.031681492801
R_r0413,0.0,0.0,0.0
R_r0422,0.0,0.0,0.0
R_r0423,0.0,0.0,0.0
R_r0424,0.0,0.0,0.0
R_r0425,0.0,0.0,0.0
R_r0426,0.0,0.0,0.0
R_r0430,0.0,0.0,0.0
R_r0431,-0.0780667247009,0.0,0.0780667247009
R_r0432,0.0780667247009,0.0,0.0780667247009
R_r0433,0.0,0.0,0.0
R_r0434,0.0,0.0,0.0
R_r0438,0.0,0.0,0.0
R_r0440,0.0,0.0,0.0
R_r0441,0.0,0.0,0.0
R_r0443,0.0,0.0,0.0
R_r0444,0.0,0.0,0.0
R_r0445,0.0,0.0,0.0
R_r0446,0.0,0.0,0.0
R_r0450,0.0980580506025,0.0825895785245,0.0154684720781
R_r0451,0.0,0.0,0.0
R_r0456,0.0,0.0,0.0
R_r0463,-0.353786813473,0.0,0.353786813473
R_r0464,0.0,0.0,0.0
R_r0465,0.0,0.0,0.0
R_r0466,0.0,0.0,0.0
R_r0470,0.0,0.0,0.0
R_r0472,-0.00019523999223,-0.000291041110207,-9.58011179772e-05
R_r0474,-0.000186245302752,-0.000277632871548,-9.13875687958e-05
R_r0475,0.0,0.0,0.0
R_r0480,-0.00109226301574,-0.00494409428817,-0.00385183127243
R_r0483,0.0,0.0,0.0
R_r0502,0.0,0.0,0.0
R_r0504,0.0,0.0,0.0
R_r0510,0.0,0.0,0.0
R_r0511,0.0,0.0,0.0
R_r0512,0.0,0.0,0.0
R_r0514,0.0,0.0,0.0
R_r0517,0.0,0.0,0.0
R_r0522,0.0,0.0,0.0
R_r0523,0.0,0.0,0.0
R_r0525,0.0883205140635,0.0825895785245,0.00573093553905
R_r0527,0.0,0.0,0.0
R_r0531,0.0,0.0,0.0
R_r0537,0.0,0.0,0.0
R_r0539,0.0,0.0,0.0
R_r0541,0.0980580506025,0.0921983284727,0.00585972212985
R_r0545,0.0,0.0,0.0
R_r0547,0.0,0.0,0.0
R_r0549,0.0,0.0,0.0
R_r0552,0.0,0.0,0.0
R_r0553,0.0,0.0,0.0
R_r0555,0.0,0.0,0.0
R_r0556,0.0,0.0,0.0
R_r0557,0.0,0.0,0.0
R_r0558,0.0,0.0,0.0
R_r0559,0.0,0.0,0.0
R_r0560,0.0682189035532,0.0896318442241,-0.0214129406709
R_r0568,0.0,0.0,0.0
R_r0570,0.0,0.0,0.0
R_r0571,0.0,0.0,0.0
R_r0573,0.0,0.0,0.0
R_r0575,0.0,0.0,0.0
R_r0578,0.0,0.0,0.0
R_r0579,0.0,0.0,0.0
R_r0580,0.0,0.0,0.0
R_r0584,0.0,0.0,0.0
R_r0590,0.0,0.0,0.0
R_r0591,0.0,0.0,0.0
R_r0594,0.0,0.0,0.0
R_r0595,0.29606302836,0.294131219819,0.00193180854094
R_r0596,2.65930561433,0.277894342671,2.38141127166
R_r0603,0.0943570158641,0.0915880944829,0.00276892138118
R_r0604,0.0,0.0,0.0
R_r0610,0.0,0.0,0.0
R_r0611,0.0,0.0,0.0
R_r0614,0.0,0.0,0.0
R_r0615,0.0,0.0,0.0
R_r0616,0.0,0.0,0.0
R_r0617,0.0,0.0,0.0
R_r0618,0.0,0.0,0.0
R_r0620,0.0,0.0,0.0
